lon,lat,alarm_score,probability,rate_per_day,magnitude_min,magnitude_target
-116.60000000000048,32.0,0.016574889934230688,0.01491740094080762,1.657488993423069e-05,4.0,6.0
-116.50000000000048,32.0,0.013216791637851714,0.011895112474066544,1.3216791637851714e-05,4.0,6.0
-116.40000000000049,32.0,0.008146804298947548,0.0073321238690527936,8.146804298947548e-06,4.0,6.0
-116.3000000000005,32.0,0.0,0.0,0.0,4.0,6.0
-116.2000000000005,32.0,0.09057360782035523,0.08151624703831971,9.057360782035523e-05,4.0,6.0
-116.1000000000005,32.0,0.0,0.0,0.0,4.0,6.0
-116.00000000000051,32.0,0.07611759376723337,0.06850583439051004,7.611759376723337e-05,4.0,6.0
-115.90000000000052,32.0,0.015939741514141428,0.014345767362727285,1.5939741514141428e-05,4.0,6.0
-115.80000000000052,32.0,0.0,0.0,0.0,4.0,6.0
-115.70000000000053,32.0,0.0,0.0,0.0,4.0,6.0
-115.60000000000053,32.0,0.004224431280505713,0.003801988152455142,4.224431280505713e-06,4.0,6.0
-115.50000000000054,32.0,0.0,0.0,0.0,4.0,6.0
-115.40000000000055,32.0,0.0,0.0,0.0,4.0,6.0
-115.30000000000055,32.0,0.0014516679774094106,0.0013065011796684696,1.4516679774094106e-06,4.0,6.0
-115.20000000000056,32.0,0.0,0.0,0.0,4.0,6.0
-115.10000000000056,32.0,0.0017040110936441706,0.0015336099842797536,1.7040110936441707e-06,4.0,6.0
-115.00000000000057,32.0,0.03824541950380679,0.03442087755342611,3.824541950380679e-05,4.0,6.0
-114.90000000000057,32.0,0.0,0.0,0.0,4.0,6.0
-114.80000000000058,32.0,0.037750299917616914,0.03397526992585522,3.7750299917616915e-05,4.0,6.0
-114.70000000000059,32.0,0.0,0.0,0.0,4.0,6.0
-114.60000000000059,32.0,0.0,0.0,0.0,4.0,6.0
-114.5000000000006,32.0,0.05442502006088068,0.04898251805479261,5.442502006088068e-05,4.0,6.0
-114.4000000000006,32.0,0.29703135895306676,0.2673282230577601,0.00029703135895306677,4.0,6.0
-114.30000000000061,32.0,0.0,0.0,0.0,4.0,6.0
-114.20000000000061,32.0,0.0,0.0,0.0,4.0,6.0
-114.10000000000062,32.0,0.0,0.0,0.0,4.0,6.0
-125.0,32.1,0.0,0.0,0.0,4.0,6.0
-124.9,32.1,0.0074300271074478515,0.006687024396703067,7.430027107447852e-06,4.0,6.0
-124.80000000000001,32.1,0.0,0.0,0.0,4.0,6.0
-124.70000000000002,32.1,0.09393987306187876,0.08454588575569089,9.393987306187876e-05,4.0,6.0
-124.60000000000002,32.1,0.06310290528394001,0.05679261475554601,6.310290528394001e-05,4.0,6.0
-124.50000000000003,32.1,0.0,0.0,0.0,4.0,6.0
-124.40000000000003,32.1,0.0,0.0,0.0,4.0,6.0
-124.30000000000004,32.1,0.0,0.0,0.0,4.0,6.0
-124.20000000000005,32.1,0.3028645703496759,0.2725781133147083,0.00030286457034967593,4.0,6.0
-124.10000000000005,32.1,0.047895761175136976,0.04310618505762328,4.789576117513698e-05,4.0,6.0
-124.00000000000006,32.1,0.16023094701984747,0.14420785231786273,0.00016023094701984747,4.0,6.0
-123.90000000000006,32.1,0.0,0.0,0.0,4.0,6.0
-123.80000000000007,32.1,0.14161864096383966,0.1274567768674557,0.00014161864096383966,4.0,6.0
-123.70000000000007,32.1,0.056052916953087936,0.05044762525777914,5.605291695308794e-05,4.0,6.0
-123.60000000000008,32.1,0.014365283650042901,0.012928755285038611,1.43652836500429e-05,4.0,6.0
-123.50000000000009,32.1,0.20339629226333128,0.18305666303699816,0.0002033962922633313,4.0,6.0
-123.40000000000009,32.1,0.0,0.0,0.0,4.0,6.0
-123.3000000000001,32.1,0.10896965690908966,0.0980726912181807,0.00010896965690908966,4.0,6.0
-123.2000000000001,32.1,0.0520725372374735,0.04686528351372615,5.20725372374735e-05,4.0,6.0
-123.10000000000011,32.1,0.10202242535880393,0.09182018282292354,0.00010202242535880393,4.0,6.0
-123.00000000000011,32.1,0.06932424441688641,0.06239181997519777,6.93242444168864e-05,4.0,6.0
-122.90000000000012,32.1,0.077733888624671,0.06996049976220389,7.7733888624671e-05,4.0,6.0
-122.80000000000013,32.1,0.0,0.0,0.0,4.0,6.0
-122.70000000000013,32.1,0.0,0.0,0.0,4.0,6.0
-122.60000000000014,32.1,0.2043611250228105,0.18392501252052945,0.0002043611250228105,4.0,6.0
-122.50000000000014,32.1,0.0,0.0,0.0,4.0,6.0
-122.40000000000015,32.1,0.2718004310869164,0.2446203879782248,0.00027180043108691643,4.0,6.0
-122.30000000000015,32.1,0.2066841302313353,0.1860157172082018,0.00020668413023133532,4.0,6.0
-122.20000000000016,32.1,0.1149949029073751,0.1034954126166376,0.0001149949029073751,4.0,6.0
-122.10000000000016,32.1,0.09999075938825175,0.08999168344942658,9.999075938825175e-05,4.0,6.0
-122.00000000000017,32.1,0.0,0.0,0.0,4.0,6.0
-121.90000000000018,32.1,0.22407809634495518,0.20167028671045967,0.00022407809634495519,4.0,6.0
-121.80000000000018,32.1,0.052722513109262986,0.04745026179833669,5.2722513109262986e-05,4.0,6.0
-121.70000000000019,32.1,0.13500410782171518,0.12150369703954367,0.0001350041078217152,4.0,6.0
-121.6000000000002,32.1,0.19600121399583414,0.17640109259625072,0.00019600121399583414,4.0,6.0
-121.5000000000002,32.1,0.21356338330273988,0.1922070449724659,0.0002135633833027399,4.0,6.0
-121.4000000000002,32.1,0.15377504365903125,0.13839753929312812,0.00015377504365903126,4.0,6.0
-121.30000000000021,32.1,0.17646133485345253,0.15881520136810728,0.00017646133485345252,4.0,6.0
-121.20000000000022,32.1,0.33612612624913857,0.30251351362422474,0.0003361261262491386,4.0,6.0
-121.10000000000022,32.1,0.13082945288613496,0.11774650759752146,0.00013082945288613496,4.0,6.0
-121.00000000000023,32.1,0.21536777607848048,0.19383099847063243,0.00021536777607848048,4.0,6.0
-120.90000000000023,32.1,0.13086680912751114,0.11778012821476003,0.00013086680912751116,4.0,6.0
-120.80000000000024,32.1,0.313602528004376,0.2822422752039384,0.000313602528004376,4.0,6.0
-120.70000000000024,32.1,0.15841776956234993,0.14257599260611495,0.00015841776956234993,4.0,6.0
-120.60000000000025,32.1,0.1807084865012634,0.16263763785113705,0.0001807084865012634,4.0,6.0
-120.50000000000026,32.1,0.12789570619985596,0.11510613557987037,0.00012789570619985597,4.0,6.0
-120.40000000000026,32.1,0.1943534783078279,0.1749181304770451,0.00019435347830782792,4.0,6.0
-120.30000000000027,32.1,0.14540322025046654,0.13086289822541988,0.00014540322025046655,4.0,6.0
-120.20000000000027,32.1,0.07555841442637437,0.06800257298373694,7.555841442637437e-05,4.0,6.0
-120.10000000000028,32.1,0.16591985897606004,0.14932787307845405,0.00016591985897606003,4.0,6.0
-120.00000000000028,32.1,0.1441314246928551,0.12971828222356957,0.00014413142469285508,4.0,6.0
-119.90000000000029,32.1,0.0,0.0,0.0,4.0,6.0
-119.8000000000003,32.1,0.29976096013351217,0.26978486412016095,0.0002997609601335122,4.0,6.0
-119.7000000000003,32.1,0.320062929535673,0.28805663658210573,0.000320062929535673,4.0,6.0
-119.6000000000003,32.1,0.1885736529084977,0.16971628761764793,0.0001885736529084977,4.0,6.0
-119.50000000000031,32.1,0.2022131485678372,0.18199183371105349,0.0002022131485678372,4.0,6.0
-119.40000000000032,32.1,0.16980511965267728,0.15282460768740955,0.00016980511965267728,4.0,6.0
-119.30000000000032,32.1,0.2867414970795992,0.2580673473716393,0.0002867414970795992,4.0,6.0
-119.20000000000033,32.1,0.14620781425956975,0.13158703283361278,0.00014620781425956974,4.0,6.0
-119.10000000000034,32.1,0.08888464943094235,0.07999618448784812,8.888464943094234e-05,4.0,6.0
-119.00000000000034,32.1,0.04399472518764916,0.039595252668884244,4.399472518764916e-05,4.0,6.0
-118.90000000000035,32.1,0.3529760633904252,0.3176784570513827,0.0003529760633904252,4.0,6.0
-118.80000000000035,32.1,0.20397748642304273,0.18357973778073847,0.00020397748642304273,4.0,6.0
-118.70000000000036,32.1,0.2054666953568203,0.18492002582113828,0.00020546669535682032,4.0,6.0
-118.60000000000036,32.1,0.21042546439808896,0.18938291795828008,0.00021042546439808897,4.0,6.0
-118.50000000000037,32.1,0.1468195085540483,0.13213755769864347,0.0001468195085540483,4.0,6.0
-118.40000000000038,32.1,0.09519116007183318,0.08567204406464986,9.519116007183318e-05,4.0,6.0
-118.30000000000038,32.1,0.13055549925556661,0.11749994933000996,0.00013055549925556663,4.0,6.0
-118.20000000000039,32.1,0.17498030004437048,0.15748227003993345,0.0001749803000443705,4.0,6.0
-118.10000000000039,32.1,0.23683296030330211,0.2131496642729719,0.00023683296030330213,4.0,6.0
-118.0000000000004,32.1,0.0,0.0,0.0,4.0,6.0
-117.9000000000004,32.1,0.21072727460309462,0.18965454714278515,0.00021072727460309462,4.0,6.0
-117.80000000000041,32.1,0.0,0.0,0.0,4.0,6.0
-117.70000000000041,32.1,0.040590165278859947,0.036531148750973956,4.059016527885995e-05,4.0,6.0
-117.60000000000042,32.1,0.14145865217038525,0.12731278695334672,0.00014145865217038525,4.0,6.0
-117.50000000000043,32.1,0.21640741958616183,0.19476667762754565,0.00021640741958616183,4.0,6.0
-117.40000000000043,32.1,0.19425415257673045,0.1748287373190574,0.00019425415257673045,4.0,6.0
-117.30000000000044,32.1,0.0742330004064981,0.0668097003658483,7.423300040649811e-05,4.0,6.0
-117.20000000000044,32.1,0.18580285790616638,0.16722257211554975,0.00018580285790616638,4.0,6.0
-117.10000000000045,32.1,0.004196131711789758,0.0037765185406107822,4.196131711789758e-06,4.0,6.0
-117.00000000000045,32.1,0.13070027514239274,0.11763024762815347,0.00013070027514239273,4.0,6.0
-116.90000000000046,32.1,0.22155703337245164,0.1994013300352065,0.00022155703337245163,4.0,6.0
-116.80000000000047,32.1,0.027680091630515484,0.024912082467463938,2.7680091630515485e-05,4.0,6.0
-116.70000000000047,32.1,0.20602998615329107,0.18542698753796197,0.00020602998615329107,4.0,6.0
-116.60000000000048,32.1,0.0,0.0,0.0,4.0,6.0
-116.50000000000048,32.1,0.1375138498966874,0.12376246490701867,0.00013751384989668742,4.0,6.0
-116.40000000000049,32.1,0.16502812583417573,0.14852531325075816,0.00016502812583417574,4.0,6.0
-116.3000000000005,32.1,0.06650266711828683,0.059852400406458145,6.650266711828682e-05,4.0,6.0
-116.2000000000005,32.1,0.07297720198535328,0.06567948178681796,7.297720198535328e-05,4.0,6.0
-116.1000000000005,32.1,0.0,0.0,0.0,4.0,6.0
-116.00000000000051,32.1,0.04826344801097744,0.0434371032098797,4.826344801097744e-05,4.0,6.0
-115.90000000000052,32.1,0.02017002303256439,0.018153020729307953,2.017002303256439e-05,4.0,6.0
-115.80000000000052,32.1,0.2517606847218378,0.22658461624965404,0.00025176068472183784,4.0,6.0
-115.70000000000053,32.1,0.0,0.0,0.0,4.0,6.0
-115.60000000000053,32.1,0.0,0.0,0.0,4.0,6.0
-115.50000000000054,32.1,0.07388543660857043,0.06649689294771338,7.388543660857043e-05,4.0,6.0
-115.40000000000055,32.1,0.13496788856879222,0.121471099711913,0.00013496788856879222,4.0,6.0
-115.30000000000055,32.1,0.11591167692175976,0.10432050922958379,0.00011591167692175976,4.0,6.0
-115.20000000000056,32.1,0.0,0.0,0.0,4.0,6.0
-115.10000000000056,32.1,0.0,0.0,0.0,4.0,6.0
-115.00000000000057,32.1,0.007452927485155749,0.006707634736640174,7.452927485155749e-06,4.0,6.0
-114.90000000000057,32.1,0.0,0.0,0.0,4.0,6.0
-114.80000000000058,32.1,0.0,0.0,0.0,4.0,6.0
-114.70000000000059,32.1,7.247542438756742e-05,6.522788194881069e-05,7.247542438756742e-08,4.0,6.0
-114.60000000000059,32.1,0.08168570694583022,0.0735171362512472,8.168570694583022e-05,4.0,6.0
-114.5000000000006,32.1,0.03901693169351622,0.0351152385241646,3.901693169351622e-05,4.0,6.0
-114.4000000000006,32.1,0.04258386751848066,0.03832548076663259,4.258386751848066e-05,4.0,6.0
-114.30000000000061,32.1,0.029609071931840474,0.026648164738656426,2.9609071931840473e-05,4.0,6.0
-114.20000000000061,32.1,0.0,0.0,0.0,4.0,6.0
-114.10000000000062,32.1,0.016825706500002716,0.015143135850002444,1.6825706500002716e-05,4.0,6.0
-125.0,32.2,0.0,0.0,0.0,4.0,6.0
-124.9,32.2,0.019085434070354592,0.017176890663319132,1.9085434070354592e-05,4.0,6.0
-124.80000000000001,32.2,0.059300108572898066,0.05337009771560826,5.9300108572898066e-05,4.0,6.0
-124.70000000000002,32.2,0.11372776263199531,0.10235498636879578,0.00011372776263199532,4.0,6.0
-124.60000000000002,32.2,0.03057076717214204,0.027513690454927835,3.057076717214204e-05,4.0,6.0
-124.50000000000003,32.2,0.008285684995406772,0.007457116495866095,8.285684995406772e-06,4.0,6.0
-124.40000000000003,32.2,0.06667349782903408,0.06000614804613067,6.667349782903408e-05,4.0,6.0
-124.30000000000004,32.2,0.05596785315644558,0.05037106784080102,5.596785315644558e-05,4.0,6.0
-124.20000000000005,32.2,0.0,0.0,0.0,4.0,6.0
-124.10000000000005,32.2,0.15586129536708804,0.14027516583037924,0.00015586129536708805,4.0,6.0
-124.00000000000006,32.2,0.0,0.0,0.0,4.0,6.0
-123.90000000000006,32.2,0.07225576366030634,0.0650301872942757,7.225576366030634e-05,4.0,6.0
-123.80000000000007,32.2,0.04391997565413526,0.03952797808872174,4.391997565413526e-05,4.0,6.0
-123.70000000000007,32.2,0.1963449662294575,0.17671046960651174,0.0001963449662294575,4.0,6.0
-123.60000000000008,32.2,0.2022960909872032,0.18206648188848287,0.0002022960909872032,4.0,6.0
-123.50000000000009,32.2,0.14592829464697044,0.1313354651822734,0.00014592829464697043,4.0,6.0
-123.40000000000009,32.2,0.012705538110465528,0.011434984299418976,1.2705538110465529e-05,4.0,6.0
-123.3000000000001,32.2,0.15034226189053856,0.13530803570148472,0.00015034226189053856,4.0,6.0
-123.2000000000001,32.2,0.24876807633122783,0.22389126869810505,0.0002487680763312278,4.0,6.0
-123.10000000000011,32.2,0.2363812263351471,0.2127431037016324,0.0002363812263351471,4.0,6.0
-123.00000000000011,32.2,0.1094010932767348,0.09846098394906133,0.00010940109327673481,4.0,6.0
-122.90000000000012,32.2,0.3137813483266459,0.2824032134939813,0.0003137813483266459,4.0,6.0
-122.80000000000013,32.2,0.18009910821088992,0.16208919738980093,0.00018009910821088993,4.0,6.0
-122.70000000000013,32.2,0.11272428365959704,0.10145185529363733,0.00011272428365959705,4.0,6.0
-122.60000000000014,32.2,0.2440251378952436,0.21962262410571926,0.0002440251378952436,4.0,6.0
-122.50000000000014,32.2,0.06139085515268142,0.055251769637413274,6.139085515268142e-05,4.0,6.0
-122.40000000000015,32.2,0.08074452320534244,0.07267007088480819,8.074452320534244e-05,4.0,6.0
-122.30000000000015,32.2,0.06830617250446278,0.061475555254016497,6.830617250446277e-05,4.0,6.0
-122.20000000000016,32.2,0.09919165442911156,0.0892724889862004,9.919165442911156e-05,4.0,6.0
-122.10000000000016,32.2,0.20165233134613197,0.1814870982115188,0.00020165233134613198,4.0,6.0
-122.00000000000017,32.2,0.17696070807607353,0.15926463726846618,0.00017696070807607354,4.0,6.0
-121.90000000000018,32.2,0.26895662354514327,0.24206096119062895,0.0002689566235451433,4.0,6.0
-121.80000000000018,32.2,0.0,0.0,0.0,4.0,6.0
-121.70000000000019,32.2,0.04129796964314669,0.037168172678832025,4.1297969643146694e-05,4.0,6.0
-121.6000000000002,32.2,0.3061356135231685,0.27552205217085163,0.0003061356135231685,4.0,6.0
-121.5000000000002,32.2,0.08824136913595318,0.07941723222235786,8.824136913595318e-05,4.0,6.0
-121.4000000000002,32.2,0.1013203910446332,0.09118835194016987,0.0001013203910446332,4.0,6.0
-121.30000000000021,32.2,0.2506305309997821,0.22556747789980391,0.0002506305309997821,4.0,6.0
-121.20000000000022,32.2,0.19277777250901018,0.17349999525810916,0.0001927777725090102,4.0,6.0
-121.10000000000022,32.2,0.27223052317989804,0.24500747086190824,0.00027223052317989805,4.0,6.0
-121.00000000000023,32.2,0.2701957676119643,0.24317619085076786,0.0002701957676119643,4.0,6.0
-120.90000000000023,32.2,0.25913633033728356,0.23322269730355522,0.00025913633033728355,4.0,6.0
-120.80000000000024,32.2,0.3103797234583462,0.2793417511125116,0.0003103797234583462,4.0,6.0
-120.70000000000024,32.2,0.13326747258891194,0.11994072533002076,0.00013326747258891194,4.0,6.0
-120.60000000000025,32.2,0.34190252276425787,0.30771227048783206,0.0003419025227642579,4.0,6.0
-120.50000000000026,32.2,0.3566330703546141,0.3209697633191527,0.00035663307035461414,4.0,6.0
-120.40000000000026,32.2,0.17762375654858695,0.15986138089372826,0.00017762375654858695,4.0,6.0
-120.30000000000027,32.2,0.040314208614022934,0.03628278775262064,4.0314208614022935e-05,4.0,6.0
-120.20000000000027,32.2,0.1792570723883555,0.16133136514951996,0.0001792570723883555,4.0,6.0
-120.10000000000028,32.2,0.36078192380867524,0.32470373142780773,0.00036078192380867524,4.0,6.0
-120.00000000000028,32.2,0.14437716101563353,0.12993944491407017,0.00014437716101563353,4.0,6.0
-119.90000000000029,32.2,0.2712280874848625,0.24410527873637625,0.0002712280874848625,4.0,6.0
-119.8000000000003,32.2,0.30201922194154174,0.27181729974738755,0.00030201922194154175,4.0,6.0
-119.7000000000003,32.2,0.1464641392043327,0.13181772528389946,0.00014646413920433273,4.0,6.0
-119.6000000000003,32.2,0.23406881783523073,0.21066193605170766,0.00023406881783523073,4.0,6.0
-119.50000000000031,32.2,0.23670830010543828,0.21303747009489446,0.00023670830010543827,4.0,6.0
-119.40000000000032,32.2,0.38212171745961926,0.34390954571365734,0.00038212171745961924,4.0,6.0
-119.30000000000032,32.2,0.30014987024870016,0.27013488322383017,0.0003001498702487002,4.0,6.0
-119.20000000000033,32.2,0.2233552196378383,0.20101969767405448,0.0002233552196378383,4.0,6.0
-119.10000000000034,32.2,0.1242879139436714,0.11185912254930426,0.00012428791394367142,4.0,6.0
-119.00000000000034,32.2,0.25078383491886674,0.22570545142698006,0.00025078383491886676,4.0,6.0
-118.90000000000035,32.2,0.02707153778143262,0.024364384003289358,2.7071537781432622e-05,4.0,6.0
-118.80000000000035,32.2,0.26757352428708897,0.24081617185838008,0.00026757352428708896,4.0,6.0
-118.70000000000036,32.2,0.22338484967327973,0.20104636470595177,0.00022338484967327973,4.0,6.0
-118.60000000000036,32.2,0.36885049669558706,0.33196544702602837,0.00036885049669558705,4.0,6.0
-118.50000000000037,32.2,0.26757398622808515,0.24081658760527663,0.00026757398622808515,4.0,6.0
-118.40000000000038,32.2,0.13577032020405072,0.12219328818364565,0.00013577032020405073,4.0,6.0
-118.30000000000038,32.2,0.2684429835007894,0.24159868515071045,0.0002684429835007894,4.0,6.0
-118.20000000000039,32.2,0.30180763702261326,0.27162687332035196,0.0003018076370226133,4.0,6.0
-118.10000000000039,32.2,0.005979557248301154,0.005381601523471039,5.979557248301154e-06,4.0,6.0
-118.0000000000004,32.2,0.3425014188198706,0.30825127693788357,0.00034250141881987065,4.0,6.0
-117.9000000000004,32.2,0.24715166897235316,0.22243650207511784,0.0002471516689723532,4.0,6.0
-117.80000000000041,32.2,0.05913479199285315,0.053221312793567836,5.9134791992853156e-05,4.0,6.0
-117.70000000000041,32.2,0.09202732814529996,0.08282459533076997,9.202732814529996e-05,4.0,6.0
-117.60000000000042,32.2,0.0,0.0,0.0,4.0,6.0
-117.50000000000043,32.2,0.3314457854602916,0.29830120691426243,0.00033144578546029157,4.0,6.0
-117.40000000000043,32.2,0.1182076343996222,0.10638687095965998,0.0001182076343996222,4.0,6.0
-117.30000000000044,32.2,0.19285827642693024,0.17357244878423722,0.00019285827642693024,4.0,6.0
-117.20000000000044,32.2,0.08802930548548067,0.0792263749369326,8.802930548548067e-05,4.0,6.0
